country,year,female_lfp,fertility,gdppc
Tajikistan,1992,58.0999984741211,4.95,806.145885295022
Tanzania,1992,87,6.081,474.919464050622
Thailand,1992,70.5999984741211,2.003,2876.62402391066
Timor-Leste,1992,40.7999992370605,5.651,NA
Togo,1992,68.8000030517578,6.082,494.081938251117
Tonga,1992,40.4000015258789,4.583,2706.55907805212
Trinidad and Tobago,1992,43.5,2.231,6522.31529692849
Tunisia,1992,21.6000003814697,3.27,2419.54213969454
Turkey,1992,32.5999984741211,2.908,6638.28820962705
Turkmenistan,1992,46.9000015258789,4.071,2858.55663885538
Uganda,1992,82.3000030517578,7.071,309.693915233441
Ukraine,1992,55.2000007629395,1.674,3263.37185713051
United Arab Emirates,1992,27.2999992370605,3.989,64067.2336688323
United Kingdom,1992,52.2000007629395,1.79,28245.0779437356
United States,1992,56.5,2.046,36566.1737698527
Uruguay,1992,47.4000015258789,2.49,7576.18865921817
Uzbekistan,1992,46.5,4.004,842.824373037109
Vanuatu,1992,77.0999984741211,4.85,2563.2565097284
"Venezuela, RB",1992,38.0999984741211,3.292,13168.3177324801
Vietnam,1992,74,3.26,495.445186819819
West Bank and Gaza,1992,10.1000003814697,6.608,NA
"Yemen, Rep.",1992,16.5,8.27,1018.30913502373
Zambia,1992,74.0999984741211,6.38,960.718605155211
Zimbabwe,1992,67.3000030517578,4.84,1120.27281778594
Afghanistan,1993,14.8000001907349,7.535,NA
Albania,1993,54,2.751,1370.81467488563
Algeria,1993,10.8000001907349,3.962,3260.88266346768
Angola,1993,69.5,7.139,1810.84041447971
Argentina,1993,40.2999992370605,2.866,7633.05268115112
Armenia,1993,59.5,2.295,884.303933987222
Australia,1993,51.7999992370605,1.859,36003.6667780752
Austria,1993,45.5,1.5,34837.9012268093
Azerbaijan,1993,55.7999992370605,2.7,1760.55465085842
"Bahamas, The",1993,67.4000015258789,2.601,20314.4963599456
Bahrain,1993,30.2999992370605,3.335,22239.5218786021
Bangladesh,1993,60.0999984741211,3.99,427.259391932175
Barbados,1993,61.7000007629395,1.728,12461.3387486154
Belarus,1993,57.5,1.61,2459.96067424121
Belgium,1993,39.4000015258789,1.61,33565.0682383742
Belize,1993,35.7000007629395,4.286,3557.73134390747
Benin,1993,58.2999992370605,6.526,617.173950907413
Bhutan,1993,47.2999992370605,5.003,868.281363515425
Bolivia,1993,53.2000007629395,4.664,1428.3563690696
Bosnia and Herzegovina,1993,35.5999984741211,1.671,NA
Botswana,1993,67.5999984741211,4.252,3995.64868563549
Brazil,1993,53,2.583,7971.50459539626
Brunei Darussalam,1993,48.4000015258789,3.209,37172.8310210952
Bulgaria,1993,53,1.46,3582.85635557714
Burkina Faso,1993,76.6999969482422,6.917,356.4724949609
Burundi,1993,89.3000030517578,7.418,294.445347876113
Cabo Verde,1993,43.0999984741211,4.866,1068.77797499161
Cambodia,1993,76.9000015258789,5.052,314.876023648511
Cameroon,1993,58.2999992370605,6.173,970.135076226888
Canada,1993,57.0999984741211,1.7,35647.1901492935
Central African Republic,1993,70.4000015258789,5.653,405.730039261796
Chad,1993,64.5999984741211,7.399,464.212914431159
Chile,1993,35.7000007629395,2.358,7552.21641659803
China,1993,72.4000015258789,1.952,1000.61178805224
Colombia,1993,31.2999992370605,2.794,4497.98209421969
Comoros,1993,28.2000007629395,6.053,836.873929626587
"Congo, Dem. Rep.",1993,69.5,7.111,417.33103606168
"Congo, Rep.",1993,61.2999992370605,5.194,2668.70242780406
Costa Rica,1993,33.9000015258789,2.973,5459.06636421226
Cote d'Ivoire,1993,45.2000007629395,6.374,1310.68173676709
Croatia,1993,46.2000007629395,1.52,NA
Cuba,1993,36.2000007629395,1.657,2783.92602743398
Cyprus,1993,42.2999992370605,2.278,21747.8287585854
Czech Republic,1993,52.2999992370605,1.67,12277.4092367684
Denmark,1993,61.5,1.75,45594.8330649171
Djibouti,1993,28.6000003814697,5.727,1288.50435008957
Dominican Republic,1993,44.5,3.262,2913.86245154005
Ecuador,1993,42.5999984741211,3.514,3770.34700317675
"Egypt, Arab Rep.",1993,21.2999992370605,4.048,1618.82851120907
El Salvador,1993,42.7999992370605,3.641,2480.84753332789
Equatorial Guinea,1993,80.5,5.902,767.271427140494
Eritrea,1993,74.1999969482422,6.137,424.691746864192
Estonia,1993,57.7000007629395,1.49,NA
Ethiopia,1993,72.3000030517578,7.094,178.792379480178
Fiji,1993,34.0999984741211,3.33,2977.51039470771
Finland,1993,55.4000015258789,1.81,29784.3167512964
France,1993,47.0999984741211,1.73,32924.3242833795
Gabon,1993,55.5999984741211,5.176,10971.3344263149
"Gambia, The",1993,69.5,6.07,514.842707781556
Georgia,1993,58.9000015258789,2.013,1060.6578918713
Germany,1993,47.5999984741211,1.28,33585.0055363158
Ghana,1993,70.4000015258789,5.277,868.471881279423
Greece,1993,35.4000015258789,1.34,19304.8163066403
Guatemala,1993,40.7999992370605,5.102,2277.77542027227
Guinea,1993,64,6.493,387.986232011074
Guinea-Bissau,1993,59.9000015258789,6.458,595.966966168516
Guyana,1993,38.4000015258789,3.4,1878.81973988349
Haiti,1993,57.0999984741211,5.103,NA
Honduras,1993,35,4.86,1654.93295117129
"Hong Kong SAR, China",1993,46.2999992370605,1.342,21040.6196208638
Hungary,1993,44.5,1.68,8507.5189980555
Iceland,1993,69.3000030517578,2.22,28989.7612288067
India,1993,35.5,3.798,569.666533555823
Indonesia,1993,49.5999984741211,2.844,1968.18699005284
"Iran, Islamic Rep.",1993,10.1000003814697,3.81,4008.83090777784
Iraq,1993,11.3000001907349,5.61,2326.83451386667
Ireland,1993,37.7999992370605,1.9,24990.7982718664
Israel,1993,43.5,2.8,21771.9650595734
Italy,1993,33.4000015258789,1.25,31245.5397686238
Jamaica,1993,67.8000030517578,2.826,4955.85272160471
Japan,1993,50.4000015258789,1.458,39237.3155174896
Jordan,1993,10.8000001907349,4.997,2775.55030154558
Kazakhstan,1993,62.4000015258789,2.3,4512.62020400885
Kenya,1993,68,5.506,851.101718541918
"Korea, Rep.",1993,47,1.654,10526.5894275051
Kuwait,1993,37.9000015258789,2.486,NA
Kyrgyz Republic,1993,58.0999984741211,3.2,714.762829974722
Lao PDR,1993,80.0999984741211,5.772,496.378779071091
Latvia,1993,57.0999984741211,1.51,NA
Lebanon,1993,17.7999992370605,2.765,6091.96482270486
Lesotho,1993,67.1999969482422,4.686,759.321364099637
Liberia,1993,57,6.267,159.771499516534
Libya,1993,20.1000003814697,4.113,NA
Lithuania,1993,57.0999984741211,1.74,NA
Luxembourg,1993,37,1.7,69157.6350547266
"Macao SAR, China",1993,46.7999992370605,1.394,21185.6036516964
"Macedonia, FYR",1993,43,2.085,3176.14344593339
Madagascar,1993,83.8000030517578,6.126,437.191450425437
Malawi,1993,75.9000015258789,6.681,355.463203065567
Malaysia,1993,42.7999992370605,3.422,5442.66251390159
Maldives,1993,24.8999996185303,4.987,NA
Mali,1993,36.9000015258789,7.124,497.800237837259
Malta,1993,28.1000003814697,2,13573.9995058627
Mauritania,1993,19.2000007629395,5.825,1029.18448527512
Mauritius,1993,38.2000007629395,2.21,4181.67106357302
Mexico,1993,36.0999984741211,3.206,7660.97940256436
Moldova,1993,59.7999992370605,2.093,NA
Mongolia,1993,54.4000015258789,3.18,1363.65106311713
Montenegro,1993,44.7000007629395,2.025,NA
Morocco,1993,26.8999996185303,3.606,1694.54890004678
Mozambique,1993,86.1999969482422,6.084,167.627711648256
Myanmar,1993,72.5999984741211,3.159,212.086019488658
Namibia,1993,49.2999992370605,4.842,3632.75208081002
Nepal,1993,79.8000030517578,4.926,379.170327225722
Netherlands,1993,45.5999984741211,1.57,36606.412863383
New Zealand,1993,53.2999992370605,2.05,25223.1719188027
Nicaragua,1993,34,4.105,1068.31224651355
Niger,1993,28.2000007629395,7.742,341.185869636555
Nigeria,1993,40.5999984741211,6.348,1293.61508030674
Norway,1993,54.7999992370605,1.86,65115.2534142014
Oman,1993,18.3999996185303,6.098,15939.1468397028
Pakistan,1993,14.1999998092651,5.622,788.942593417983
Panama,1993,40.4000015258789,2.914,4722.07858146875
Papua New Guinea,1993,69.4000015258789,4.7,1439.52356200627
Paraguay,1993,55.0999984741211,4.282,2736.96752212206
Peru,1993,46.9000015258789,3.514,2698.89450644955
Philippines,1993,48.2000007629395,4.113,1444.54576076073
Poland,1993,53.0999984741211,1.87,5827.61534058069
Portugal,1993,49,1.52,17279.3281937318
Puerto Rico,1993,33.5999984741211,2.154,20677.7937639366
Qatar,1993,42.5999984741211,3.715,NA
Romania,1993,53.2999992370605,1.43,4395.13507502533
Russian Federation,1993,55,1.385,7056.15511958363
Rwanda,1993,87.5,6.518,387.230827250571
Samoa,1993,38.5999984741211,4.882,2356.64878013169
Sao Tome and Principe,1993,37.5999984741211,5.655,NA
Saudi Arabia,1993,14.8999996185303,5.433,15642.719862187
Senegal,1993,63,6.287,815.137798780929
Serbia,1993,44.5,NA,NA
Sierra Leone,1993,64.0999984741211,6.614,387.341768221294
Singapore,1993,49.5999984741211,1.778,25990.3140287576
Slovak Republic,1993,55.0999984741211,1.87,7792.19034377853
Slovenia,1993,47.2000007629395,1.33,NA
Solomon Islands,1993,52.5999984741211,5.461,1459.72362661613
South Africa,1993,42.5,3.296,5836.59052141671
Spain,1993,35.5,1.27,22823.191796322
Sri Lanka,1993,36.4000015258789,2.353,1357.27286967346
St. Lucia,1993,58.4000015258789,3.09,5715.20346758628
St. Vincent and the Grenadines,1993,46.0999984741211,2.811,3909.09254728816
Sudan,1993,25.7999992370605,5.962,838.695906932361
Suriname,1993,32.2999992370605,3.131,5543.05970707443
Swaziland,1993,42.2000007629395,5.211,2781.0542471226
Sweden,1993,59,1.99,35238.9121238499
Switzerland,1993,57.2000007629395,1.51,61160.6313464917
Tajikistan,1993,58.2000007629395,4.83,662.70845567916
Tanzania,1993,87,6.013,464.971272116974
Thailand,1993,67.5999984741211,1.956,3088.51849374949
Timor-Leste,1993,40.5,5.874,NA
Togo,1993,69.8000030517578,5.965,409.521964475099
Tonga,1993,42.7999992370605,4.547,2804.46919442331
Trinidad and Tobago,1993,43.2000007629395,2.131,6391.75154659501
Tunisia,1993,22,3.12,2448.78773867364
Turkey,1993,26.7000007629395,2.84,7033.24813801589
Turkmenistan,1993,47.0999984741211,3.898,2821.52467239971
Uganda,1993,82.0999984741211,7.057,324.876689820269
Ukraine,1993,54.7000007629395,1.563,2797.56840598447
United Arab Emirates,1993,28.6000003814697,3.784,61556.606573091
United Kingdom,1993,52.2000007629395,1.76,28883.8551095471
United States,1993,56.5999984741211,2.0195,37078.04968394
Uruguay,1993,46.7999992370605,2.465,7720.50266000724
Uzbekistan,1993,46.5,3.8,804.938107591491
Vanuatu,1993,76.3000030517578,4.814,2508.61908317947
"Venezuela, RB",1993,36.2999992370605,3.218,12916.1207698625
Vietnam,1993,73.9000015258789,3.089,526.258351124937
West Bank and Gaza,1993,10.1999998092651,6.515,NA
"Yemen, Rep.",1993,16.7000007629395,8.045,1005.67496389629
Zambia,1993,74,6.325,1000.69480796206
Zimbabwe,1993,67.4000015258789,4.69,1108.23787225572
Afghanistan,1994,14.6999998092651,7.572,NA
Albania,1994,53.7000007629395,2.672,1493.73394625507
Algeria,1994,11.1000003814697,3.702,3165.90173583288
Angola,1994,69.5,7.112,1814.69739574175
Argentina,1994,40.4000015258789,2.815,7973.99206210018
Armenia,1994,59.2000007629395,2.176,954.644256195191
Australia,1994,52.7000007629395,1.842,37063.0759754992
Austria,1994,48,1.47,35537.7116176552
Azerbaijan,1994,56.0999984741211,2.52,1394.74420894615
"Bahamas, The",1994,68.1999969482422,2.566,20594.3428876667
Bahrain,1994,31,3.212,21640.2227118682
Bangladesh,1994,59.2000007629395,3.846,434.416504135509
Barbados,1994,62.2000007629395,1.729,12666.0810873136
Belarus,1994,56.5999984741211,1.51,2174.69399377723
Belgium,1994,40,1.56,34541.5830565961
Belize,1994,35.5999984741211,4.201,3491.56320920335
Benin,1994,59.2000007629395,6.446,607.40602702064
Bhutan,1994,46.7999992370605,4.796,924.576854814104
Bolivia,1994,54.0999984741211,4.585,1465.79364883607
Bosnia and Herzegovina,1994,35.5,1.659,690.916382399098
Botswana,1994,67.9000015258789,4.117,4036.28353128248
Brazil,1994,53.5999984741211,2.537,8268.47211793304
Brunei Darussalam,1994,49.2999992370605,3.08,37314.088269257
Bulgaria,1994,51.7999992370605,1.37,3660.40222148562
Burkina Faso,1994,76.8000030517578,6.882,351.443203426656
Burundi,1994,88.6999969482422,7.368,277.899002395551
Cabo Verde,1994,43.5,4.713,1239.02391827728
Cambodia,1994,76.8000030517578,4.867,331.978065394906
Cameroon,1994,59.2000007629395,6.08,962.544659070465
Canada,1994,56.9000015258789,1.6695,36892.6490520715
Central African Republic,1994,70.4000015258789,5.622,414.773140771451
Chad,1994,64.5999984741211,7.416,494.928904344964
Chile,1994,35.7000007629395,2.311,7863.83997728078
China,1994,72.3000030517578,1.806,1118.49955322371
Colombia,1994,33.5999984741211,2.727,4679.24152217479
Comoros,1994,28.6000003814697,5.941,770.409350065112
"Congo, Dem. Rep.",1994,69.8000030517578,7.119,386.419480726519
"Congo, Rep.",1994,62,5.163,2456.7631920517
Costa Rica,1994,34.7999992370605,2.899,5563.01918682563
Cote d'Ivoire,1994,45.9000015258789,6.298,1278.31595498475
Croatia,1994,46,1.47,NA
Cuba,1994,36.5999984741211,1.641,2789.4490050403
Cyprus,1994,42.5,2.206,22559.5014596853
Czech Republic,1994,52.5999984741211,1.44,12630.0340503733
Denmark,1994,57.9000015258789,1.81,47951.9176630928
Djibouti,1994,29,5.549,1255.48343132461
Dominican Republic,1994,44.5999984741211,3.195,2926.53652505226
Ecuador,1994,43.5,3.437,3844.78546904421
"Egypt, Arab Rep.",1994,22,3.865,1651.15959153352
El Salvador,1994,44.2000007629395,3.547,2599.45181612595
Equatorial Guinea,1994,80.5,5.901,864.608431000927
Eritrea,1994,72.6999969482422,6.03,515.298150633708
Estonia,1994,55.7999992370605,1.42,NA
Ethiopia,1994,72.1999969482422,7.046,178.202571211262
Fiji,1994,35.7999992370605,3.305,3085.86836577466
Finland,1994,54.7000007629395,1.85,30824.4435088236
France,1994,47.4000015258789,1.73,33571.3284405763
Gabon,1994,55.4000015258789,5.087,11085.5927356943
"Gambia, The",1994,69.6999969482422,6.056,501.544987369716
Georgia,1994,59.0999984741211,1.946,960.025842887388
Germany,1994,47.5,1.24,34291.166291522
Ghana,1994,70.8000030517578,5.164,873.406476553015
Greece,1994,35.9000015258789,1.35,19592.5659755484
Guatemala,1994,40.9000015258789,5.024,2311.88176426895
Guinea,1994,64,6.444,383.005787013708
Guinea-Bissau,1994,59.7000007629395,6.381,601.511037692037
Guyana,1994,38.4000015258789,3.332,2029.5974889736
Haiti,1994,57.2000007629395,4.997,NA
Honduras,1994,35,4.758,1592.21583554017
"Hong Kong SAR, China",1994,46.7999992370605,1.355,21813.821723505702
Hungary,1994,42.5,1.64,8770.24550352377
Iceland,1994,69.5999984741211,2.14,29776.7232259652
India,1994,35.7000007629395,3.723,595.914561757933
Indonesia,1994,50.7000007629395,2.764,2083.12114691055
"Iran, Islamic Rep.",1994,10.3000001907349,3.5,3895.08851936709
Iraq,1994,11.5,5.517,2344.43152587942
Ireland,1994,38.9000015258789,1.85,26325.2496937711
Israel,1994,44.7999992370605,2.9,22686.0865958745
Italy,1994,33.4000015258789,1.21,31911.1370947397
Jamaica,1994,68.3000030517578,2.797,4985.65001791698
Japan,1994,50.2000007629395,1.5,39441.5594967586
Jordan,1994,11.3999996185303,4.832,2775.31026949862
Kazakhstan,1994,62.5,2.28,4001.66928059586
Kenya,1994,67.3000030517578,5.366,847.792919785772
"Korea, Rep.",1994,47.7999992370605,1.656,11335.3435075655
Kuwait,1994,39.2999992370605,2.564,NA
Kyrgyz Republic,1994,57.9000015258789,2.9,571.403996831761
Lao PDR,1994,80.0999984741211,5.589,523.181050475829
Latvia,1994,55.0999984741211,1.39,NA
Lebanon,1994,18.1000003814697,2.691,6416.31142170835
Lesotho,1994,67.1999969482422,4.617,788.07542767876
Liberia,1994,57.2000007629395,6.208,124.209106086506
Libya,1994,20.8999996185303,3.871,NA
Lithuania,1994,56.2999992370605,1.57,NA
Luxembourg,1994,37.7000007629395,1.72,70828.9191577976
"Macao SAR, China",1994,47.5,1.312,21716.3353953288
"Macedonia, FYR",1994,42.9000015258789,2.033,3134.2731493279
Madagascar,1994,83.9000015258789,6.066,423.614654666325
Malawi,1994,75.8000030517578,6.598,318.145298120299
Malaysia,1994,42.7000007629395,3.385,5795.41824791211
Maldives,1994,26.5,4.637,NA
Mali,1994,37.0999984741211,7.094,502.734085129299
Malta,1994,27.7999992370605,1.88,14214.913140583
Mauritania,1994,20.2000007629395,5.768,969.275544479701
Mauritius,1994,38.7999992370605,2.25,4294.0881212285
Mexico,1994,36.7000007629395,3.126,7869.31975615031
Moldova,1994,59.4000015258789,1.994,NA
Mongolia,1994,54.7000007629395,2.941,1382.1965396889
Montenegro,1994,44.4000015258789,2.002,NA
Morocco,1994,27.5,3.457,1843.36935155706
Mozambique,1994,86.5,6.027,171.150223979612
Myanmar,1994,72.6999969482422,3.091,225.252549877008
Namibia,1994,49.5999984741211,4.715,3588.9307061778
Nepal,1994,79.8000030517578,4.828,399.568237809024
Netherlands,1994,46.7000007629395,1.57,37463.796587784
New Zealand,1994,54.4000015258789,2,26161.5795380263
Nicaragua,1994,33.7000007629395,3.942,1080.9767905704
Niger,1994,29.5,7.746,342.81309602655
Nigeria,1994,41.2000007629395,6.303,1273.19161987123
Norway,1994,55.2000007629395,1.87,68018.7294606842
Oman,1994,18.8999996185303,5.72,15989.8705400966
Pakistan,1994,14.6000003814697,5.482,797.993972794335
Panama,1994,41.4000015258789,2.883,4758.52748091081
Papua New Guinea,1994,69.3000030517578,4.683,1486.7563260556
Paraguay,1994,55.5,4.196,2814.76801540068
Peru,1994,48.4000015258789,3.413,2975.24309920802
Philippines,1994,48,4.056,1472.89869042168
Poland,1994,52.4000015258789,1.81,6123.12529457037
Portugal,1994,49.4000015258789,1.45,17399.1633803688
Puerto Rico,1994,33.4000015258789,2.124,21302.5941436975
Qatar,1994,42.5999984741211,3.648,NA
Romania,1994,54.5,1.4,4574.59494051866
Russian Federation,1994,52.7999992370605,1.4,6176.86609952928
Rwanda,1994,87,6.319,202.434452369554
Samoa,1994,37.7999992370605,4.815,2275.24078610304
Sao Tome and Principe,1994,38.0999984741211,5.6,NA
Saudi Arabia,1994,15.1999998092651,5.247,15332.9677325765
Senegal,1994,63.4000015258789,6.169,791.822263069801
Serbia,1994,44.5,NA,NA
Sierra Leone,1994,64.1999969482422,6.582,383.276471143321
Singapore,1994,49.7999992370605,1.75,27939.6348618883
Slovak Republic,1994,51.4000015258789,1.67,8243.19034978573
Slovenia,1994,51.7999992370605,1.32,NA
Solomon Islands,1994,52.5999984741211,5.326,1549.38471721142
South Africa,1994,43.5,3.196,5896.00872981892
Spain,1994,36.5,1.2,23304.336649593
Sri Lanka,1994,36.2999992370605,2.32,1418.55576988666
St. Lucia,1994,58.7999992370605,2.983,5729.78844840105
St. Vincent and the Grenadines,1994,46.7999992370605,2.76,3859.17491716475
Sudan,1994,26.6000003814697,5.893,820.558416788961
Suriname,1994,34.5999984741211,3.083,5626.6976983094
Swaziland,1994,42.2999992370605,5.035,2793.53298465891
Sweden,1994,58.0999984741211,1.88,36419.5806834788
Switzerland,1994,56.2999992370605,1.49,61445.4480974451
Tajikistan,1994,58.2000007629395,4.709,513.703158306026
Tanzania,1994,87.0999984741211,5.946,457.527818503604
Thailand,1994,64.5,1.911,3307.95056005859
Timor-Leste,1994,40,6.125,NA
Togo,1994,70.6999969482422,5.855,459.694924751701
Tonga,1994,45.2999992370605,4.501,2938.86985531608
Trinidad and Tobago,1994,44,2.04,6588.40633540141
Tunisia,1994,22.3999996185303,2.9,2465.22126012024
Turkey,1994,31.1000003814697,2.781,6600.02418359736
Turkmenistan,1994,47.2000007629395,3.707,2274.38192153313
Uganda,1994,81.9000015258789,7.039,334.963170141853
Ukraine,1994,54.4000015258789,1.47,2166.69302080634
United Arab Emirates,1994,30,3.583,62555.5408384687
United Kingdom,1994,52.2999992370605,1.74,29929.7203789067
United States,1994,57.5999984741211,2.0015,38104.9724675631
Uruguay,1994,48.2000007629395,2.435,8221.99813600699
Uzbekistan,1994,46.5999984741211,3.537,748.247327901199
Vanuatu,1994,75.4000015258789,4.775,2662.58630215346
"Venezuela, RB",1994,37.2999992370605,3.147,12343.9867756199
Vietnam,1994,73.8000030517578,2.904,563.231291719037
West Bank and Gaza,1994,10.1999998092651,6.396,1530.06715578882
"Yemen, Rep.",1994,16.8999996185303,7.792,1023.03602327225
Zambia,1994,74.5999984741211,6.276,891.651513483708
Zimbabwe,1994,67.5,4.553,1187.34889074819
Afghanistan,1995,14.5,7.606,NA
Albania,1995,53.2000007629395,2.591,1702.88693509859
Algeria,1995,11.5,3.448,3224.55202983938
